Stress Level,HRNmean,HRstd,HRNSD,HRNFD,avNN,sdNN,rMSSD,PHRNN50,PHRNN20,HRV_HTI,HRV_ShanEn,HRV_MFDFA_alpha1_Asymmetry,BRNmean,BRstd,BRNFD,BRNSD,BRV,BRavNN,BRavNN.1,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Ratio,RSP_Symmetry_RiseDecay,RSP_Symmetry_PeakTrough
1,96.7403247,0.191499239,0.237173552,0.271220526,62.10489357,5.200510568,4.457855388,0,0.516129032,1.748702821,4.078041165,-0.710005528,12.49027596,5.385565928,0.008873542,0.000143341,507.052,12.05820496,186.8568543,0.250003636,0.274297333,0.92295053,0.461522594,0.485268469
1,75.88132501,0.182848772,0.177610769,0.205808578,84.58104855,39.44191872,30.13627691,12.85714286,18.33684211,2.692162149,4.406447588,-0.682731257,12.92215683,5.955507,0.008223812,0.000130496,525.0081319,13.21208877,262.6667381,0.250825159,0.270585275,0.917580906,0.480393068,0.486642114
0,47.61306479,0.203420684,0.089068458,0.098415839,140.3438002,65.56430853,85.45696203,45.70696245,66.0883971,8.240740741,5.08756994,-0.256634402,8.816781447,4.229700237,0.007093806,9.01E-05,686.4396825,9.305744241,234.895275,0.324936508,0.371942857,0.878207275,0.474465996,0.429240911
1,70.31868672,0.224115022,0.170037584,0.193377109,86.06410887,19.27190311,23.85605633,4.293239684,32.38296504,4.300239316,5.201122678,-0.191256723,10.59501393,14.50582566,0.007809967,9.93E-05,610.4674286,37.06704137,159.3772899,0.319435,0.303281143,1.097019195,0.489574406,0.52275408
1,69.42860283,0.217677763,0.176105121,0.197707738,87.21169158,18.88239082,22.48650115,4.812793177,29.66582472,4.743909774,5.241519243,-0.311288051,9.007393517,11.22985014,0.007744961,9.84E-05,685.4933333,31.84224831,183.3030578,0.301074286,0.39922,0.78209482,0.40504633,0.422715296
1,66.56058004,0.216386673,0.167353514,0.187890369,90.96628901,18.21418846,23.36945539,3.514383656,36.41703395,4.947296703,5.151219605,-0.389880992,7.250792847,12.00837229,0.007350368,8.75E-05,845.588,34.289321,271.980861,0.44117219,0.406344,1.092045533,0.490438201,0.441731212
1,52.89782842,0.199630418,0.131064833,0.146603527,131.3676018,62.47654304,52.63602065,24.19470828,52.50605806,6.224509804,5.03154329,-0.484060273,10.59318631,9.096227136,0.006607351,8.00E-05,624.648,25.69653231,160.9450253,0.505317143,0.34516,1.466470877,0.244800948,0.248148746
0,56.07139935,0.219560714,0.094878997,0.105470932,117.2755961,68.19827906,80.28957466,34.34687006,53.19349962,4.18872549,4.807130939,-0.286602565,10.51245654,2.065833738,0.009751874,0.000147966,602.8388889,5.518755988,193.2446506,0.345075092,0.2535,1.344939616,0.560193386,0.503232911
1,88.41568777,0.201106228,0.228682962,0.267529266,68.00766877,7.127695934,7.93533707,0.179775281,3.704989181,1.993100159,4.441789239,-0.322869386,17.36593021,2.870071523,0.015061271,0.000285221,353.8286014,7.396289003,74.43513871,0.1832386,0.167765874,1.088637116,0.512987625,0.518229804
1,88.36416615,0.207354413,0.216933247,0.254422859,68.0851342,7.574487582,8.960433432,0.266666667,2.955844156,2.016261999,4.476710404,-0.399777117,15.98406737,3.567684304,0.013874117,0.000245992,382.4691209,9.247392407,84.77977713,0.198095912,0.179735604,1.104187751,0.525410786,0.525699969
1,82.75328678,0.203625975,0.216906523,0.256707311,72.71103029,8.608600775,7.586064908,0.390243902,1.621013133,2.173999189,4.501378557,-0.398946262,17.16785052,2.933792013,0.014750021,0.000266961,354.5647143,7.639067082,58.62966447,0.185351549,0.165719786,1.118128673,0.525911207,0.516345359
1,68.79619827,0.209521441,0.173121855,0.202513076,95.64101271,47.25066292,42.00479509,13,20.87460955,2.785428571,4.694131037,-0.359537183,14.02312522,2.500035286,0.013339063,0.000233187,438.4834872,7.013306479,85.65533505,0.229798,0.204668718,1.111373865,0.52756628,0.477165105
0,40.02602837,0.218369775,0.089791137,0.096805887,165.0075374,77.20687984,101.2954646,58.02861441,79.9230911,8.736111111,4.932865202,-0.277150077,9.901612132,2.934079162,0.008335747,0.000107739,619.3055556,8.230636185,155.6831849,0.332465609,0.306222222,1.070876644,0.509324595,0.541296565
1,62.71267529,0.204405716,0.155545212,0.170217862,98.08598179,29.4360615,36.36258545,15.74646962,54.34064786,6.92,5.354552486,-0.293417301,11.07246873,6.872206009,0.008266585,0.000126554,554.827,19.26356216,177.8469124,0.278557691,0.273635,1.016851962,0.509826006,0.530771509
1,58.92776554,0.201723412,0.149388682,0.170932041,103.2548394,27.64958336,32.71334007,11.35302239,48.13446753,6.756,5.375659778,-0.285129484,9.631192018,5.033492522,0.008377293,0.000119956,736.8085714,15.45087117,435.8734218,0.366598762,0.362717143,1.049328106,0.513182161,0.606553249
1,58.2164393,0.199681188,0.156331021,0.17774426,104.8945225,27.43462013,32.2023528,12.87264053,46.86698999,5.581090909,5.255884676,-0.296330544,10.3544518,9.281271372,0.008918137,0.000129177,586.712381,23.79728496,223.3281459,0.320998286,0.274001905,1.181821056,0.521905206,0.606742178
1,48.34380605,0.216633012,0.105749785,0.122620686,139.5423626,79.04841179,84.0986392,37.27421584,67.5237994,9.137142857,5.129825537,-0.475115083,9.931737978,8.265003095,0.008026208,0.00011523,607.48,22.05640067,195.0317526,0.322450095,0.316548,1.016343311,0.480480167,0.51631479
0,53.3714448,0.241345209,0.090208545,0.104475314,143.5735502,90.46858048,110.9765538,51.39848842,58.473392,6.328070175,4.624032655,-0.180424317,10.30472909,3.749948364,0.00792901,0.000107526,647.1414141,7.947036862,195.2072419,0.316377778,0.322239899,1.139904447,0.515130138,0.472104668
1,106.6791894,0.178847836,0.239386317,0.292876072,56.30576048,4.355367033,4.479265213,0,0.263092929,1.698457494,3.624647169,-0.57868092,13.43022005,1.483374393,0.009491762,0.000146305,461.5624242,3.059804666,106.7849436,0.228209333,0.245529939,0.948936801,0.472466233,0.469290654
1,104.3343398,0.183667366,0.226799781,0.28313488,57.54721952,4.913172086,4.933111652,0,0.310679612,1.614027907,3.832723067,-0.616976346,13.34652771,2.675287759,0.009932602,0.000147474,464.552,5.240619199,79.90155796,0.23309035,0.225186546,1.025285864,0.513728429,0.490386936
1,100.8324648,0.181939218,0.217755828,0.276754109,59.53257036,4.7837182,4.83944346,0,0.401616162,1.326695495,3.67734062,-0.703086256,14.21774444,3.126928955,0.010493346,0.000160821,428.6533333,6.8746224,88.19486616,0.220289641,0.205774545,1.073720028,0.505753264,0.484674629
1,82.86391809,0.18178111,0.18095268,0.220599408,77.5780075,36.88564537,29.53353247,12.53379311,15.01655172,2.193553167,4.261945571,-0.55669642,12.04072612,3.289671122,0.009169658,0.000148243,533.4596969,7.511336873,136.6365346,0.273444615,0.269107879,1.025894473,0.502625396,0.499287466
0,54.7780023,0.201475058,0.092989521,0.106936785,121.4304681,49.87906517,58.79251843,30.90157827,55.75425049,7.154545455,5.174602553,-0.365754361,10.19661967,0.96762548,0.008411438,0.000128081,629.4821429,2.638526643,270.1521099,0.349467593,0.285805952,1.250905718,0.513530106,0.559101629
1,82.30719035,0.193749447,0.172297034,0.204966005,73.397017,11.41509842,13.98185366,0,15.65175712,2.952888392,4.881539446,-0.284291826,13.55648571,3.320522598,0.010961317,0.00018517,471.481697,7.97520808,205.9739333,0.240877203,0.221662303,1.090949641,0.516960538,0.50549175
1,77.22051508,0.189590431,0.166995451,0.198163784,78.20752625,12.90655936,15.76899261,0.666666667,21.68730616,2.896432432,4.900459795,-0.140310271,10.6490476,4.687331008,0.009301504,0.000142754,583.784,12.60186153,160.9663572,0.300142684,0.280470857,1.075868941,0.547335179,0.515387926
1,77.24542318,0.185898869,0.173644264,0.203388083,77.96286531,12.25301118,15.85177393,0,17.64232119,3.173237267,4.848516787,-0.278569404,12.7483633,4.166200624,0.010418998,0.000178435,498.6922424,9.051647503,168.0878993,0.202048485,0.290936364,0.736467988,0.428020579,0.552583924
1,66.73171612,0.196823083,0.14081192,0.159791202,96.68459775,43.97278357,50.69152893,17.83018393,36.38946573,3.734090909,5.078808704,-0.602384445,10.90001909,4.618947553,0.008817198,0.00013921,581.5733333,12.00007729,139.8460442,0.285514,0.291187937,0.987590282,0.503476377,0.528704791
0,46.37373863,0.188091673,0.088305871,0.103749884,149.9169762,76.40510049,97.22334307,51.54936462,62.04789834,9.478494624,4.811606327,-0.539146052,9.762906807,1.536659116,0.009151688,0.000124857,652.9777778,4.289641695,119.6435474,0.343718254,0.298524242,1.163784516,0.540890731,0.499036318
1,78.34908941,0.155576035,0.225133661,0.268033271,76.6185886,5.385664495,5.300657269,0,1.246753247,1.720791005,3.904516612,-0.523817513,11.87044589,4.914636013,0.008931083,0.000132106,518.6488889,11.78716485,169.1777648,0.261401,0.271114286,0.965442034,0.490800151,0.50752727
1,77.499893,0.155918421,0.211152596,0.261688721,77.47702565,4.929904756,4.882917167,0,0.311688312,2.125958598,3.971161699,-0.381005244,11.36296035,3.506950489,0.010870927,0.000171044,540.8293333,10.32189259,178.4991908,0.261918818,0.285258159,0.939638805,0.473324334,0.520856536
1,74.15318335,0.15391708,0.226143798,0.263146478,80.96925333,5.386284885,5.592258476,0,0.657534247,1.991689685,4.051222648,-0.348175405,13.38794747,2.927953215,0.011140492,0.000170433,450.3465455,7.377108951,67.33216454,0.230757109,0.214678182,1.078528457,0.510488529,0.515690745
1,59.03172775,0.159945582,0.164298934,0.194922209,111.3500568,48.25639067,42.36292788,12.87804878,18.54727698,2.859423645,4.525280181,-0.48369359,10.01883185,3.434193451,0.009181609,0.000134906,619.6777778,9.031500967,235.641503,0.339285957,0.280371556,1.2203809,0.548409544,0.552593648
0,45.53385455,0.174816285,0.091170786,0.103052434,154.750505,88.62860185,118.5852403,51.31313132,66.06060606,7.366666667,5.010822234,-0.187974527,8.137615691,2.358998933,0.007367014,9.18E-05,794.9126984,7.99533281,324.926829,0.43225,0.326912699,1.332623082,0.610405673,0.571781898
1,70.86520214,0.273648386,0.14739162,0.180544283,85.64897625,18.75278271,21.81839267,2.263646328,31.53116551,4.510428571,5.175720914,-0.330629003,9.983668636,5.511079192,0.008162898,0.00010562,630.52,14.57899536,144.0486284,0.317120476,0.307891428,1.03851992,0.515048028,0.471061824
1,68.68493531,0.260664084,0.150423345,0.184119423,88.21509241,19.3863458,24.31521307,5.731554677,26.52406362,4.165471779,5.153202816,-0.381008687,8.404080692,5.055208382,0.00800668,9.63E-05,724.7333333,13.81290818,182.3474908,0.359002857,0.358104,1.040014298,0.504310112,0.441692447
1,72.70904983,0.250875542,0.162214748,0.199663063,83.27459155,18.09760207,20.54156519,1.699798793,28.58913481,3.942373433,5.178230862,-0.354738265,10.09104315,4.857017573,0.008372003,0.000101421,648.5142857,12.5889008,196.311809,0.268297143,0.377588571,0.740557964,0.437404034,0.49989132
1,59.30631299,0.271778065,0.130331904,0.157929951,107.7084934,45.63428351,43.06361406,16.0079602,39.19432251,5.573172932,5.122059528,-0.391995672,8.353695289,3.885020374,0.007631675,9.49E-05,752.9228572,10.6122133,257.2448522,0.363444286,0.381132,1.005457691,0.50861685,0.48567347
0,51.18799386,0.238464053,0.084642182,0.096953192,144.5432749,64.45855397,92.42775406,46.03174603,62.66917293,8.444444444,4.6010977,-0.321048391,11.16973088,1.326254246,0.009461447,0.000136523,561.7964286,3.561156884,173.3508299,0.289031566,0.261922619,1.120857536,0.530839368,0.529542297
1,89.51174113,0.165042985,0.247662668,0.27998913,66.95841373,4.890536851,4.939858138,0,0.558139535,1.292992058,3.559110697,-0.601563382,17.43487215,1.495388561,0.014960392,0.000271504,345.6990476,3.937850606,34.0348576,0.175266,0.167950857,1.043967006,0.509711556,0.50742478
1,87.99929428,0.166581319,0.239339146,0.273686784,68.24508419,4.204350203,4.157317053,0,0.136363636,1.537037183,3.839779675,-0.435764303,15.899371,1.729997248,0.013208666,0.000228703,382.3630769,4.358953226,81.24494086,0.200865714,0.177338462,1.132747467,0.524714027,0.505881765
1,85.31439143,0.155478458,0.228849009,0.262092972,70.5624352,9.621833172,9.34185059,1.777777778,4.148148148,1.725101422,3.804359409,-0.421449139,15.5922956,1.755638938,0.012795738,0.000226691,395.6047446,4.316214369,83.84033851,0.2143595,0.174947082,1.225799688,0.544367903,0.492144246
1,72.92181965,0.157182813,0.177058071,0.201705009,86.0669218,26.6384544,24.09007808,6.307692308,14.58608059,1.991584424,4.212992374,-0.626220196,16.75283886,1.511152334,0.011793787,0.000205599,361.7621099,4.426521751,44.32525258,0.188288469,0.17292433,1.088595096,0.509215912,0.489138987
0,37.44315341,0.172716,0.086817269,0.096105623,179.7185211,80.41546852,100.6709478,49.9961041,73.50007792,8.5,4.800522859,-0.310274981,9.333725258,2.360870857,0.007334137,9.51E-05,716.8666667,7.091492091,328.6166066,0.327722222,0.3974,0.931854035,0.470539185,0.525233992
1,61.26902932,0.175982969,0.152699009,0.174308671,99.41029558,25.24792155,31.1203968,11.06865976,46.8282356,5.842030303,5.298652945,-0.319028849,8.805798966,7.318711639,0.0079019,0.000105655,683.736,20.84636025,307.7419368,0.330862857,0.356694857,0.927919924,0.482050851,0.494547974
1,59.89604418,0.154557129,0.150882482,0.175678009,101.9633355,28.02632492,33.99715369,13.58244514,43.71285266,5.491538462,5.28219331,-0.400529138,8.883393248,6.428637436,0.007860775,0.000100471,698.8733333,16.39141624,273.6797912,0.349868571,0.332993333,1.079236522,0.512129467,0.483268124
1,53.47304999,0.160523268,0.143801377,0.172954584,114.0130497,29.43569836,36.47111976,17.93966995,48.77715848,6.15959596,5.259428085,-0.354545628,7.953277742,6.571506179,0.007740987,0.000109148,833.0388571,17.65244349,289.6697109,0.440635429,0.358179429,1.220532978,0.569693012,0.553683547
1,45.13795619,0.154860777,0.113198888,0.137066531,154.6907177,72.54777136,52.08687353,20.32201681,57.99113408,5.748,4.88193758,-0.40123948,8.987896932,3.016473872,0.007653887,0.000102374,710.5315714,7.635556945,249.0468761,0.359593333,0.356683143,1.039356929,0.499846646,0.525665031
0,36.42400132,0.140281232,0.094270914,0.106745482,214.6287879,116.4266789,125.4686782,56.56565656,63.48484848,6.62962963,4.32445092,-0.354781888,9.062377615,0.82144786,0.008551953,0.000108309,703.8,2.183086661,155.1593386,0.366493939,0.333666667,1.095153845,0.509106677,0.433401422
1,80.25700183,0.091717528,0.278073126,0.306548121,74.85390597,6.55124845,6.172536449,0,1.503797468,1.898767336,4.326700153,-0.532032357,14.45881531,1.085736189,0.011962784,0.000197906,427.9393007,2.691672916,107.3704437,0.228606667,0.207699301,1.103126677,0.511588382,0.512256259
1,82.93801746,0.092423262,0.307675152,0.324242713,72.40868212,5.386245032,4.710308954,0,0,1.938516047,4.143666064,-0.235169874,13.14779414,1.718773345,0.010748637,0.000174275,466.3887252,4.326792924,145.5070308,0.23391005,0.236237319,1.019973835,0.521194342,0.53313449
1,82.78988916,0.091610906,0.313951111,0.327291603,72.50414634,5.984277038,4.981845304,0,0.585365854,2.220994355,4.277296926,-0.420088061,12.95829686,2.93963267,0.008816013,0.000138071,488.2341818,5.854090095,131.2750664,0.241656162,0.241230546,1.00875407,0.507094169,0.480535546
1,68.4421017,0.09947068,0.215216304,0.232100721,92.90678023,43.91356134,34.79478061,13.71428571,15.8180477,2.300341672,4.206031895,-0.38446292,12.00927706,2.030787594,0.010637623,0.000169478,472.212,6.124303591,97.70659358,0.24460658,0.240932727,1.034106571,0.499304038,0.547896253
0,49.50446362,0.123633103,0.119977877,0.11841558,137.0363035,75.58167989,92.70704335,50.57239057,68.73737374,7.25,5.067110537,-0.177015316,7.674502784,2.86150919,0.006776238,8.04E-05,810.8611111,9.442680079,101.3606859,0.506716667,0.411472222,1.229300151,0.480046493,0.460435184
1,85.08406171,0.136185028,0.315053038,0.299648234,70.90603526,13.34167097,14.92813651,0.142857143,16.0599713,3.399869098,5.088488917,-0.288873588,8.727207692,11.68257437,0.008415244,0.00011109,722.4366667,33.40154576,266.8999303,0.346267428,0.354923333,0.98912586,0.49210118,0.449165512
1,82.2121967,0.137952176,0.296564365,0.278673766,73.40485124,12.72397163,14.69165123,0,19.09434166,3.501112782,5.044347358,-0.307465465,8.941478952,11.9543591,0.008334571,0.000121626,691.2457143,29.70645774,208.0192365,0.373113714,0.312775714,1.1895135,0.549723919,0.503677153
1,81.04391899,0.140334781,0.28622264,0.270552539,74.35395383,14.07347689,14.79270405,0.493506494,16.97643098,3.032673993,5.040098721,-0.501507474,9.869454606,13.19422205,0.008811903,0.000116634,620.9504762,33.87910966,144.4075948,0.321779286,0.300457143,1.077808066,0.515502623,0.440960081
1,72.2675943,0.141917766,0.214340153,0.207053769,85.91665573,31.03965061,31.72476185,10.90132833,35.81459603,4.637019608,5.345308744,-0.482752591,10.7251243,10.6714384,0.007956133,0.000111498,586.6380952,27.3091429,160.8466501,0.311497619,0.277926667,1.135804877,0.524648767,0.467175966
0,58.8711839,0.16854778,0.114564835,0.122991181,109.3127543,56.39596301,69.62596616,37.75608794,59.59840941,6.767676768,5.126783041,-0.319866937,12.10292219,3.487607707,0.008664067,0.000137867,528.1984127,7.518518744,173.9941762,0.277846795,0.247269841,1.144104764,0.528027213,0.504029272
1,86.84407604,0.19271297,0.25263451,0.272317234,69.25595404,7.453336954,6.915579846,0,2.461538462,2.517502722,4.446744564,-0.509584907,12.9054766,5.555541504,0.010705476,0.000173863,494.9762857,14.70440303,186.8758956,0.258216876,0.225963143,1.150559791,0.520303312,0.473776839
1,83.36920945,0.195334238,0.252718807,0.266136205,72.27657143,15.85674888,14.43588543,1.771428571,9.085714287,3.46034073,4.932659608,-0.408776017,11.50684085,5.861992809,0.009872985,0.000158326,535.2424615,14.26869086,156.4606349,0.25321645,0.28046,0.93390177,0.472172518,0.440073115
1,82.21601804,0.191715626,0.24226019,0.258453588,73.41721192,10.93142712,9.450905676,0.631578948,3.489553979,3.017952053,4.769759772,-0.484768678,12.38497896,5.447949479,0.010793316,0.000178757,536.346,13.98318644,348.5348293,0.268265654,0.26518,1.125988045,0.516066106,0.535770997
1,69.95647287,0.19890304,0.194423317,0.205987715,93.26138776,40.60607161,41.93904561,18.24,22.63370469,3.635824176,5.002704843,-0.413122756,11.73471901,5.592873432,0.009630421,0.000159537,580.0202198,12.89203542,121.3001798,0.259370275,0.314412088,0.877280313,0.48488502,0.526727943
0,38.0821999,0.201188945,0.081783412,0.089670682,184.7568027,90.58613036,110.3016123,52.04081633,73.21428571,7.819444444,4.832207899,-0.425236984,9.467243183,5.724240253,0.007758733,0.000111389,648.925,11.94797764,223.8013764,0.337259259,0.304741667,1.10768328,0.528866981,0.462515082
1,60.52352647,0.175137268,0.144003566,0.164741223,100.6158113,28.61094651,32.35423438,11.67188321,49.23501376,5.873333333,5.33693029,-0.355701832,10.47821348,9.574912445,0.008946473,0.000122518,596.2884271,25.54089285,224.7159363,0.342052,0.2485271,1.361958683,0.573176348,0.531401017
1,64.02880861,0.164926918,0.149336321,0.167818561,95.95927728,30.49757033,39.36194909,17.61959444,48.73073593,5.72,5.376693693,-0.386728404,12.58474438,7.610228226,0.009512961,0.000141456,520.8073333,18.37255685,118.3507354,0.248110023,0.265098,0.940186117,0.484008412,0.520014041
1,62.04283009,0.176005792,0.154046593,0.170089071,98.08641013,25.25644354,31.92760443,13.14519625,49.88496088,5.022974359,5.327336794,-0.244565279,9.898381277,12.88640955,0.008853077,0.000116274,617.9819048,35.61015846,126.4853843,0.282386666,0.328918762,0.907000028,0.453412744,0.474049051
1,54.40625389,0.194248342,0.119521766,0.136338314,114.7692932,46.38362036,51.49175031,21.25701023,47.66980166,5.999272727,5.166591397,-0.407505669,10.41306946,8.896431621,0.008403123,0.000121182,595.2446667,22.07167781,163.1372765,0.27948381,0.310957333,0.921333279,0.451389993,0.489450976
0,48.15384103,0.186289174,0.090389976,0.101911234,146.0503421,85.23751172,103.0459668,43.72759857,59.67694018,9.74,4.811644276,-0.531631267,10.20923385,2.443400884,0.009431155,0.000136506,614.4021164,6.664094231,256.2620574,0.315866667,0.294600529,1.097583976,0.508626092,0.52927718
1,79.15589837,0.188937904,0.242613668,0.269016135,75.93907448,8.254081649,7.790469602,0,1.680481265,2.76152381,4.591881802,-0.419187231,14.96698146,5.212585866,0.011659959,0.00018954,408.6269231,12.23341033,90.86734417,0.210154725,0.192887949,1.090916762,0.526921472,0.53873741
1,79.64320118,0.19068427,0.253807877,0.266514015,75.44225122,8.620635908,8.893392676,0,4.621148977,2.370981277,4.535812205,-0.431516684,14.2724451,4.176686253,0.013282067,0.000226024,426.9865735,11.38322364,111.0038972,0.226406593,0.197452774,1.159254979,0.527454282,0.557008078
1,77.19737107,0.182122071,0.229031911,0.255040515,77.86131466,7.607220453,7.0458305,0,1.425716189,2.369545455,4.405790408,-0.407994586,15.84510783,4.739159388,0.013892894,0.000241408,374.6252747,12.16404246,48.80919383,0.18698189,0.184288132,1.015596309,0.50998358,0.524805005
1,57.23006211,0.177059401,0.169256323,0.19036684,117.223689,55.48638001,45.88778814,16.42105263,19.27147323,3.217987579,4.579269718,-0.495913477,14.162111,3.313466008,0.013082712,0.000228001,418.1289377,9.493206657,64.97538078,0.206651341,0.220703333,0.965396898,0.464918539,0.489442832
0,39.40992338,0.2000928,0.088220391,0.097993752,176.5297396,84.94029587,98.24546471,46.19633128,70.00299895,8.694444444,4.814465929,-0.451804937,10.39703501,2.368939418,0.00834793,0.000125475,599.0059524,6.555443757,183.1304211,0.271865741,0.334488095,0.900888452,0.466044736,0.473625446
1,60.46865582,0.159248185,0.164863994,0.194837632,100.9139366,25.94240449,32.15826023,9.24544884,46.2617372,5.177272728,5.201830305,-0.274979145,9.411853209,10.10698541,0.008160162,0.00010708,687.5459047,26.71072884,349.3222045,0.300707143,0.397147048,0.76906783,0.458486848,0.540258712
1,61.38914095,0.159053283,0.16426928,0.192845084,99.54558604,29.14381385,36.3067789,16.9347008,52.68852459,6.087555556,5.286758021,-0.16264642,9.018964932,8.266663625,0.008495863,0.000115658,671.3631111,22.73472103,238.6946958,0.353432,0.307078444,1.159586473,0.531521767,0.502937351
1,59.68180911,0.161222053,0.159613237,0.190074746,101.7550494,22.56080175,27.46159059,6.07630156,39.20983139,4.844205129,5.081981299,-0.336479935,10.68591662,7.605816601,0.009355203,0.000136281,560.2872222,20.12644401,165.3651882,0.29800419,0.262758889,1.179267128,0.533729289,0.440608558
1,48.49588964,0.15575103,0.136237859,0.159200233,136.3876432,69.97790026,84.74933222,29.75300171,55.76535163,6.081846154,5.018303144,-0.262939735,10.99446142,6.573288589,0.009873507,0.000148913,561.9991429,18.46910677,225.1041709,0.341112727,0.239298714,1.434002155,0.569594328,0.52885385
0,39.11706633,0.163884954,0.097137826,0.108596429,194.1428283,93.21238241,104.217992,49.5050505,58.93939394,5.38034188,4.429185275,-0.511927367,8.731616427,2.714169777,0.007282591,8.54E-05,795.8055556,7.50759228,261.1255671,0.433542857,0.344888889,1.290748991,0.543630398,0.565847326
1,85.98669626,0.161376693,0.200697234,0.238575815,69.858181,5.319961966,5.811976106,0,0.139534884,1.867261937,4.119637038,-0.37642172,15.44849289,1.384405627,0.013334124,0.000252471,404.5948718,3.514407794,129.1243146,0.192861758,0.206325035,0.937202542,0.497100403,0.491843043
1,83.51319798,0.152983977,0.199116804,0.237505892,71.94564976,6.946478743,7.141870931,0,1.672990063,2.423336406,4.46823131,-0.308908004,16.62395009,2.324566642,0.014168545,0.000257172,373.9649697,5.983453769,70.55882484,0.18411,0.186033454,1.000000618,0.510933455,0.506902551
1,82.70225775,0.14902417,0.195422296,0.238460543,72.64156221,6.104794525,6.960413045,0,0.634146341,2.099355547,4.20432245,-0.309113259,17.87729377,2.712916473,0.01602464,0.000302424,338.9250714,7.324481649,41.26505736,0.171268118,0.165266429,1.037099765,0.507706191,0.512263315
1,70.44009103,0.148919941,0.156046755,0.186132291,89.86420947,35.18943888,32.84009031,10.66666667,15.26111111,2.931014716,4.674317368,-0.426257357,13.14733526,2.689291468,0.011929416,0.000196886,471.2388571,7.102330418,139.907615,0.247637576,0.233884,1.063932723,0.494415296,0.484250201
0,48.64586335,0.156805376,0.09133125,0.098014842,137.4932169,79.84397988,98.29782964,53.46662452,75.29503188,5.652777778,5.162859151,-0.336170262,9.675578692,2.430094772,0.008009486,0.00010314,613.3920635,7.007421645,118.1986635,0.308138889,0.311625397,1.00029245,0.507585593,0.523358003
1,79.27942512,0.160356634,0.180770271,0.194511712,78.18333183,28.72007702,36.98571921,17.51459821,60.07158998,6.447832168,5.482259847,-0.144513878,13.465781,1.870561634,0.010700305,0.000162604,462.9638182,4.820415025,119.3839211,0.219966061,0.242209818,0.931517739,0.485885649,0.514159335
1,72.62870815,0.150176311,0.185269764,0.198916341,85.32898013,28.34698458,36.29085241,16.41198767,50.99578989,5.667636364,5.463245176,-0.349453679,11.37069024,4.148665979,0.009474659,0.000139428,532.626,10.14253918,139.6138782,0.25674497,0.283384,0.93517247,0.46582886,0.507091406
1,73.3390719,0.163741171,0.191984981,0.199384041,83.95592258,28.20231597,34.5081066,15.8534816,54.97120343,6.247552447,5.445600648,-0.131381678,12.94785023,1.79420786,0.010753846,0.000162348,477.4705714,4.619413401,110.2439057,0.215636364,0.260694,0.837588074,0.448773374,0.519953047
1,68.43561489,0.158356234,0.155546385,0.165442378,92.68352031,38.6076658,40.51145562,19.85617176,61.31688311,8.019047619,5.473321796,-0.159391746,11.64611483,1.538508135,0.010722373,0.000165273,543.1164849,4.026658431,150.9947651,0.268448485,0.266065576,1.010530508,0.501662621,0.511292972
0,45.46397148,0.173632555,0.105398719,0.116968482,155.1837068,98.55568942,112.61022,49.77124183,62.26890756,6.997076023,4.799690775,-0.536492923,10.65514132,3.426570492,0.008133725,0.000114878,556.7962963,10.16846807,159.0899634,0.345177778,0.237930556,1.450000206,0.579270176,0.512285971
1,82.66582157,0.169267294,0.237508337,0.274693891,72.99860598,12.55833179,11.61301812,0.615384615,3.86542515,2.198168575,4.336146339,-0.414191085,15.18626555,2.968683439,0.013110581,0.00020985,397.4266667,7.94605513,56.50724274,0.214166154,0.18564,1.153507564,0.528607,0.505508971
1,81.92178551,0.176886506,0.226444906,0.264462754,73.43460439,11.91209919,9.692313763,0,5.875824176,2.973363844,4.738627851,-0.461608795,13.56125455,4.461950905,0.011109942,0.000179869,457.6429091,10.71131854,153.5671818,0.226914965,0.2298,0.991626673,0.501566866,0.531841196
1,78.90025093,0.17559245,0.219873942,0.262730033,76.15162792,8.877072794,8.1021695,0,3.409004054,2.39193276,4.595522448,-0.419147306,14.45555032,5.476558226,0.01238958,0.000196816,429.7846154,14.40009335,73.24079642,0.215715751,0.210443846,1.046412164,0.510674301,0.523644671
1,64.77345288,0.168158551,0.166450439,0.19717982,98.83521235,41.10593018,45.24114286,16,27.50045261,4.430431235,4.975130761,-0.455851779,12.27914914,4.473868719,0.011326887,0.000174936,498.3478788,12.91927547,137.8574657,0.252898052,0.242209697,1.040787135,0.52372045,0.491431104
0,50.68792947,0.16551602,0.129003684,0.130809799,170.6058438,103.0981475,127.4338527,51.5503876,66.18962433,8.283950617,4.611484483,-0.295290584,9.385616877,6.165706104,0.0082942,0.000116465,703.1714286,19.63981016,210.7074644,0.382097222,0.301371429,1.261469406,0.555675003,0.495515502
1,79.78352962,0.150216604,0.259999852,0.265417411,75.85541758,17.61790632,17.93772126,2.438527479,21.99461016,4.493734266,5.196728917,-0.326860227,9.651743307,13.58535358,0.008486879,0.000121196,629.66,35.74335962,202.8435731,0.342479048,0.282131428,1.224474359,0.542089282,0.51782381
1,74.64103633,0.143584301,0.198985241,0.220730374,81.36367214,18.42158915,22.2584214,3.568386253,27.76349909,4.814476191,5.259457938,-0.301721317,10.68899169,11.33010873,0.008765404,0.000123511,564.1914286,30.95144324,163.0813744,0.268948381,0.308235714,0.885729227,0.468082105,0.555707436
